Title,City,Country_codehire_Ukrainians,Company_size_from,Company_size_to,if_permanent,salary_from_permanent,salary_to_permanent,salary_currency_permanent,if_b2b,salary_from_b2b,salary_to_b2b,salary_currency_b2b,if_mandate,salary_from_man,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_date,salary_to_mandate,salary_currency_mandate,if_other,salary_from_other,salary_to_other,salary_currency_other,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
Senior Linux Specialist (Embedded),Gliwice,PL,devops,remote,senior,2022-07-06T10:44:00.000Z,true,true,True,40.0,50.0,false,0,0,unknown,true,19084,23855,eur,false,0,0,unknown,false,0,0,unknown,0.20959966464053659,Bash,3,Hardware,4,Linux,4
Senior/Mid Fullstack Dev (Node/React),Gliwice,PL,javascript,remote,senior,2022-07-06T10:43:00.000Z,true,true,True,40.0,50.0,false,0,0,unknown,true,19084,23855,eur,false,0,0,unknown,false,0,0,unknown,0.20959966464053659,React,4,Node.js,4,JavaScript,4
Linux Specialist (Embedded),Katowice,PL,other,remote,senior,2022-07-06T08:29:34.372Z,true,true,True,40.0,50.0,false,0,0,unknown,true,18979.2,23724,eur,false,0,0,unknown,false,0,0,unknown,0.21075703928511214,Bash,3,Hardware,4,Linux,4
Senior/Mid Fullstack Dev (Node/React),Katowice,PL,javascript,remote,senior,2022-07-05T20:24:03.298Z,true,true,True,40.0,50.0,false,0,0,unknown,true,18979.2,23724,eur,false,0,0,unknown,false,0,0,unknown,0.21075703928511214,React,4,Node.js,4,JavaScript,4
Software Engineer (Scala/Kotlin/Rust),Poznań,PL,scala,remote,mid,2022-03-17T11:00:22.548Z,true,true,,30,50,true,16263.100000000002,23233.000000000004,eur,true,16263.100000000002,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Rust,4,Kotlin,4,Scala,4
Machine Learning Engineer,Warszawa,PL,analytics,remote,mid,2022-03-17T11:00:00.000Z,true,true,,31,50,true,18586.4,27879.6,eur,true,18586.4,27879.6,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Hadoop,2,Apache Spark,4,unknown,0
SAP MDG Lead,Mutterstadt,DE,erp,remote,senior,2022-10-03T10:00:10.103Z,true,true,False,40.0,0.0,false,0,0,unknown,true,54300.96,69815.52,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,SAP MDG,4,unknown,0,unknown,0
Senior QA Engineer,Gdańsk,PL,testing,remote,senior,2022-08-11T10:00:10.787Z,false,true,False,100.0,0.0,false,0,0,unknown,true,16370.55,25725.15,eur,false,0,0,unknown,false,0,0,unknown,0.21379855899771241,API Testing,4,Testing,4,Quality Assurance,4
Backend Developer,Paris,FR,javascript,remote,senior,2022-04-27T14:00:12.772Z,true,true,True,150.0,0.0,false,0,0,unknown,true,20909.700000000004,37172.8,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,TypeScript,4,Express.js,4,Node.js,4
React Native Developer,Paris,FR,mobile,remote,senior,2022-04-27T11:00:22.766Z,true,true,True,150.0,0.0,false,0,0,unknown,true,20909.700000000004,37172.8,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Animations,1,TypeScript,4,React Native,4
Python Engineer,Paris,FR,python,remote,senior,2022-04-24T11:00:19.180Z,true,true,True,150.0,0.0,false,0,0,unknown,true,20909.700000000004,37172.8,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,AWS,2,PostgreSQL,4,Python,4
Backend Developer,Poznań,PL,javascript,remote,senior,2022-04-27T10:00:12.966Z,true,true,True,150,0.0,false,0,0,unknown,true,20909.700000000004,37172.8,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,TypeScript,4,Express.js,4,Node.js,4
Python Engineer,Warszawa,PL,python,remote,senior,2022-04-24T11:00:19.180Z,true,true,True,150,0.0,false,0,0,unknown,true,20909.700000000004,37172.8,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,AWS,2,PostgreSQL,4,Python,4
React Native Developer,Rzeszów,PL,mobile,remote,senior,2022-04-24T11:00:19.180Z,true,true,True,150,0.0,false,0,0,unknown,true,20909.700000000004,37172.8,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Animations,1,TypeScript,4,React Native,4
Manual tester,Amsterdam,NL,testing,remote,mid,2022-06-17T07:05:00.000Z,true,true,False,30.0,0.0,false,0,0,unknown,true,11784.5,16498.3,eur,false,0,0,unknown,false,0,0,unknown,0.21214306928592644,JIRA,3,Testpad,3,Manual Testing,4
Senior Product Designer,Amsterdam,NL,ux,remote,senior,2022-06-16T15:51:00.000Z,true,true,False,30.0,0.0,false,0,0,unknown,true,18855.2,23569,eur,false,0,0,unknown,false,0,0,unknown,0.21214306928592644,UI Design,4,UX Design,4,Figma,4
Senior Backend Developer,Wrocław,PL,go,remote,senior,2022-05-26T15:55:00.000Z,true,true,False,30.0,0.0,false,0,0,unknown,true,35023.08,38709.72,eur,false,0,0,unknown,false,0,0,unknown,0.21699976130026247,GCP,3,Kubernetes,3,Golang,4
Senior Backend Developer,Amsterdam,NL,go,remote,senior,2022-05-24T09:37:00.000Z,true,true,False,30.0,0.0,false,0,0,unknown,true,34971.4,38652.6,eur,false,0,0,unknown,false,0,0,unknown,0.21732043898728681,GCP,3,Kubernetes,3,Golang,4
Technical Consultant,Kraków,PL,support,remote,mid,2022-10-27T08:05:00.000Z,true,true,False,120.0,0.0,false,0,0,unknown,true,11420.4,14275.499999999998,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,PostgreSQL,2,Linux,3,English,4
INTEGRATION ENGINEER,Warszawa,PL,admin,remote,mid,2022-10-24T10:00:09.775Z,true,true,False,120.0,0.0,false,0,0,unknown,true,13323.8,18082.3,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,English,4,IT Support,4,Data,4
Technical Consultant,Rīga,LV,support,remote,mid,2022-10-02T08:00:00.000Z,true,true,False,120.0,0.0,false,0,0,unknown,true,11635.92,14544.9,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,MySQL,2,PostgreSQL,2,Linux,3
INTEGRATION ENGINEER,Rīga,LV,devops,remote,mid,2022-10-02T07:00:00.000Z,true,true,False,120.0,0.0,false,0,0,unknown,true,13575.24,18423.54,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Architecture,1,IT Support,1,Data,1
Magento 2 backend developer,Tallinn,EE,php,remote,mid,2022-11-13T12:00:13.907Z,true,true,True,30.0,0.0,false,0,0,unknown,true,18706,25253.1,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,Vue.js,3,Magento 2,4,unknown,0
IT Operations Tech Lead,Warszawa,PL,support,remote,senior,2022-04-27T09:34:00.000Z,true,true,False,70.0,0.0,false,0,0,unknown,true,20909.700000000004,25556.30000000001,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Clouds,4,Linux,4,IT Support,4
IT Operations Tech Lead,Kraków,PL,support,remote,senior,2022-04-27T09:33:00.000Z,true,true,False,70,0.0,false,0,0,unknown,true,20909.700000000004,25556.30000000001,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Clouds,4,Linux,4,IT Support,4
Senior Automation QA Engineer (Python),Warszawa,PL,testing,remote,senior,2022-03-10T14:00:00.000Z,true,true,,60,0,false,0,0,unknown,true,20909.700000000004,25556.30000000001,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,QA,4,pytest,4,Python,4
Senior Front-End Developer (React.js),Warszawa,PL,javascript,remote,senior,2022-03-05T16:00:13.966Z,true,true,,60,0,false,0,0,unknown,true,27879.6,32526.200000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,TypeScript,4,Redux,4,React.JS,5
Mid Azure Data Engineer,Bratislava,SK,data,remote,mid,2022-10-25T11:00:00.000Z,true,true,True,200.0,0.0,false,0,0,unknown,true,16654.75,23792.5,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,Azure Data Factory,4,Azure Synapse Analytics,4,Azure Data Lake,4
Java Engineer,Bratislava,SK,java,remote,senior,2022-08-01T16:00:09.546Z,true,true,True,200.0,0.0,false,0,0,unknown,true,15622.2,26037,eur,false,0,0,unknown,false,0,0,unknown,0.21123785382340515,REST API,4,SOAP,4,Spring,4
Banking BI/DW Analyst,Lublana,SI,data,remote,mid,2022-07-06T12:21:00.000Z,true,true,True,200.0,0.0,false,0,0,unknown,true,14313,19084,eur,false,0,0,unknown,false,0,0,unknown,0.20959966464053659,Analytical Thinking,4,BI tools,4,SQL,4
Banking BI/DW Analyst,Warszawa,PL,data,remote,mid,2022-06-29T08:27:00.000Z,true,true,True,200.0,0.0,false,0,0,unknown,true,14071.500000000002,18762,eur,false,0,0,unknown,false,0,0,unknown,0.21319688732544506,Analytical Thinking,4,BI tools,4,SQL,4
Integration Developer with Python,Kraków,PL,python,remote,mid,2022-05-27T16:44:00.000Z,true,true,True,200.0,0.0,false,0,0,unknown,true,12840.24,18801.78,eur,false,0,0,unknown,false,0,0,unknown,0.21806445985433293,REST,2,Python,3,SOAP,3
Integration Developer with Python,Bratislava,SK,python,remote,mid,2022-05-27T08:49:37.722Z,true,true,True,200.0,0.0,false,0,0,unknown,true,12903.24,18894.03,eur,false,0,0,unknown,false,0,0,unknown,0.21699976130026247,REST,2,Python,3,SOAP,3
Mid Big Data Engineer,Bratislava,SK,data,remote,mid,2022-04-22T17:09:00.000Z,true,true,True,200,0.0,false,0,0,unknown,true,9293.2,16263.100000000002,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Hadoop,3,Python,3,PySpark,4
Senior Node JS Developer,København,DK,javascript,remote,senior,2022-04-20T09:00:23.052Z,true,true,True,30,0.0,false,0,0,unknown,true,19980.38,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,TS,4,JS,4,unknown,0
Lead UX/UI Designer,London,GB,ux,remote,senior,2022-04-28T10:07:00.000Z,true,true,False,50.0,100.0,false,0,0,unknown,true,21100.95,25790.05,eur,false,0,0,unknown,false,0,0,unknown,0.21326054040220926,UI,4,Figma,4,UX,5
Lead UX/UI Designer,Stockholm,SE,ux,remote,senior,2022-04-26T21:18:02.404Z,true,true,False,50.0,100.0,false,0,0,unknown,true,20909.700000000004,25556.30000000001,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,UI,4,Figma,4,UX,5
Full Stack Developer,Warszawa,PL,javascript,remote,senior,2022-08-02T08:00:15.405Z,true,true,True,10.0,20.0,true,26037,30771,eur,true,22723.2,26037,eur,false,0,0,unknown,false,0,0,unknown,0.21123785382340515,ReactJS,3,TypeScript,3,Node.js,4
Scala Developer,Warszawa,PL,scala,remote,mid,2022-07-06T13:08:00.000Z,true,true,True,60.0,0.0,false,0,0,unknown,true,28626,28626,eur,false,0,0,unknown,false,0,0,unknown,0.20959966464053659,Apache Kafka,2,Akka,3,Scala,4
"Senior Software Engineer, Full Stack",Warszawa,PL,net,remote,senior,2022-04-06T11:00:21.887Z,true,true,True,2,5.0,false,0,0,unknown,true,23233.000000000004,46466.000000000007,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Design Patterns,4,Asynchronous Messaging,4,Microservices,4
Senior SAP BW / 4HANA Consultant,Gdańsk,PL,other,remote,senior,2022-11-10T16:21:00.000Z,true,true,True,220.0,0.0,true,18939.825,23663.09,eur,true,21605.43,27030.17,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,BODS,3,BW/4Hana,3,SAP,4
Delivery Analyst,Warszawa,PL,analytics,remote,mid,2022-11-09T08:05:00.000Z,true,true,True,220.0,0.0,true,18518.94,23148.675,eur,true,21231.31,26515.755,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,CSM,3,CASM,3,Agile,4
Senior DevOps Engineer,Warszawa,PL,devops,remote,senior,2022-11-09T08:04:00.000Z,true,true,True,220.0,0.0,true,18518.94,23148.675,eur,true,21231.31,26515.755,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,DevOps,4,unknown,0,unknown,0
.NET Technical Lead,Wrocław,PL,net,remote,senior,2022-11-08T18:53:00.000Z,true,true,True,220.0,0.0,true,20576.6,25720.75,eur,true,22961.615,28713.71,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,NoGQL,3,RDBMS,3,.Net,4
Delivery Analyst,Gdańsk,PL,other,remote,mid,2022-11-08T18:37:00.000Z,true,true,True,220.0,0.0,true,18518.94,23148.675,eur,true,21231.31,26515.755,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,CSM,3,CASM,3,Agile,4
Expert Ruby on Rails Developer,Wrocław,PL,ruby,remote,senior,2022-11-08T15:27:00.000Z,true,true,True,220.0,0.0,true,23850.15,29836.07,eur,true,26749.58,33436.975,eur,false,0,0,unknown,false,0,0,unknown,0.2138351331123704,JavaScript,1,Ruby on Rails,4,Ruby,4
Senior .NET Developer,Wrocław,PL,net,remote,senior,2022-10-28T13:00:09.448Z,true,true,True,220.0,0.0,true,17178.184999999998,21460.835,eur,true,19605.02,24506.275,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,.NET C#,3,.Net Framework,3,unknown,0
Senior Business Analyst,Wrocław,PL,analytics,remote,senior,2022-10-28T13:00:09.448Z,true,true,True,220.0,0.0,true,15703.05,19652.605,eur,true,17891.96,22364.95,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,Confluence,3,JIRA,3,Business Analysis,3
Senior SAP Basis Specialist,Wrocław,PL,erp,remote,senior,2022-10-28T13:00:09.448Z,true,true,True,220.0,0.0,true,19271.925,24078.01,eur,true,21984.27,27504.13,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,SAP HANA,3,SAP,4,unknown,0
Expert Data Engineer,Gdańsk,PL,data,remote,senior,2022-10-25T13:46:00.000Z,true,true,True,220.0,0.0,true,25124.88,31406.1,eur,true,27884.81,34832.219999999994,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,SQL,4,Python,4,unknown,0
Senior Java Developer,Wrocław,PL,java,remote,senior,2022-10-19T13:45:00.000Z,true,true,True,220.0,0.0,true,16749.92,20937.4,eur,true,18986.415,23744.915,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,Java,4,unknown,0,unknown,0
Senior Back End Developer,Gdańsk,PL,net,remote,senior,2022-10-19T13:40:00.000Z,true,true,True,220.0,0.0,true,17178.184999999998,21460.835,eur,true,19605.02,24506.275,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,API,3,.NET C#,4,unknown,0
SAP Basis Specialist,Gdańsk,PL,other,remote,senior,2022-10-19T13:30:00.000Z,true,true,True,220.0,0.0,true,19271.925,24078.01,eur,true,21984.27,27504.13,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,SAP HANA,3,SAP,4,unknown,0
Golang Developer (level Senior),Wrocław,PL,go,remote,senior,2022-09-30T16:00:10.530Z,true,true,True,220.0,0.0,true,19635.615,24532.398,eur,true,22399.146,28023.174,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,NoSQL,1,RDBMS,3,Golang,4
Senior Database Engineer,Gdańsk,PL,data,remote,senior,2022-09-30T13:00:09.854Z,true,true,True,220.0,0.0,true,20896.173,26132.337000000003,eur,true,23902.119,29865.528,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,C#,4,Kafka,4,SQL,4
Senior Automation QA Engineer (JS/TS),Gdańsk,PL,testing,remote,senior,2022-09-30T13:00:09.854Z,true,true,True,220.0,0.0,true,16193.322,20265.894,eur,true,18908.37,23611.221,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,TypeScript,4,JavaScript,4,API Testing,4
Senior Full Stack (.NET) Engineer,Gdańsk,PL,net,remote,senior,2022-09-30T13:00:09.854Z,true,true,True,220.0,0.0,true,17502.363,21865.833,eur,true,19974.996,24968.745,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,REST API,4,C#,4,.Net,4
Senior Python Developer,Gdańsk,PL,python,remote,senior,2022-09-30T13:00:09.854Z,true,true,True,220.0,0.0,true,17938.71,22399.146,eur,true,20459.826,25599.024,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,NoSQL,3,RDMS,3,Python,4
Data Engineer (level Senior),Gdańsk,PL,data,remote,senior,2022-09-30T13:00:09.854Z,true,true,True,220.0,0.0,true,20896.173,26132.337000000003,eur,true,23902.119,29865.528,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Spark,3,SQL,4,Python,4
Senior React Native Engineer,Wrocław,PL,javascript,remote,senior,2022-09-30T13:00:09.854Z,true,true,True,220.0,0.0,true,17502.363,21865.833,eur,true,19878.03,24871.779,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,CSS,4,HTML,4,React Native,4
Senior Automation (Mobile) QA Engineer,Wrocław,PL,testing,remote,senior,2022-09-30T12:20:00.000Z,true,true,True,220.0,0.0,true,16193.322,20265.894,eur,true,18908.37,23611.221,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Espresso,3,Appium,3,QA,4
Middle Business Analyst,Wrocław,PL,analytics,remote,mid,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,13672.206,17066.016,eur,true,15999.39,20023.479,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Confluence,3,JIRA,3,Business Analysis,5
Senior Golang Developer,Wrocław,PL,go,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,19635.615,24532.398,eur,true,22399.146,28023.174,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,PostgreSQL,3,MySQL,3,Go,4
Senior Automation QA Engineer (Mobile),Gdańsk,PL,testing,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,16193.322,20265.894,eur,true,18908.37,23611.221,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Mobile,4,Kotlin,4,Java 8,4
Senior .NET Software Engineer,Gdańsk,PL,net,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,21332.52,26665.65,eur,true,23805.153,29768.562,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Azure,1,C#,3,.Net,3
Senior Full Stack Java Developer,Gdańsk,PL,java,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,19199.268,23999.085,eur,true,21914.316000000006,27392.895,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,AWS,1,MySQL,3,Java,4
Senior Automation QA Engineer (.NET/C#),Wrocław,PL,testing,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,16193.322,20265.894,eur,true,18908.37,23611.221,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,C#,5,.Net,5,unknown,0
Expert Java Developer,Gdańsk,PL,java,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,20896.173,26132.337000000003,eur,true,23417.289,29283.732000000004,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,RDBMS,3,Spring Boot,3,Java,4
Senior .NET Developer,Gdańsk,PL,net,remote,senior,2022-09-30T12:00:13.028Z,true,true,True,220.0,0.0,true,17502.363,21865.833,eur,true,19974.996,24968.745,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,REST API,2,C#,3,.Net,5
Senior SAP Basis Specialist,Wrocław,PL,erp,remote,senior,2022-09-29T09:00:15.751Z,true,true,True,220.0,0.0,false,0,0,unknown,true,22399.146,28023.174,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,HANA,3,Sybase,3,SAP,4
Senior Data Engineer,Wrocław,PL,data,remote,senior,2022-09-25T10:00:09.865Z,true,true,True,220.0,0.0,true,20896.173,26132.337000000003,eur,true,23902.119,29865.528,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,AWS,3,SQL,5,Python,5
Senior Android Developer,Gdańsk,PL,mobile,remote,senior,2022-04-28T14:53:53.613Z,true,true,True,220.0,0.0,false,0,0,unknown,true,18756.4,30479.15,eur,false,0,0,unknown,false,0,0,unknown,0.21326054040220926,Android,4,unknown,0,unknown,0
Middle iOS Developer,Gdańsk,PL,mobile,remote,mid,2022-04-26T13:11:00.000Z,true,true,True,220.0,0.0,false,0,0,unknown,true,13939.8,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,iOS,3,unknown,0,unknown,0
Senior iOS Developer,Gdańsk,PL,mobile,remote,senior,2022-04-26T13:07:00.000Z,true,true,True,220.0,0.0,false,0,0,unknown,true,18586.4,30202.900000000005,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,iOS,4,unknown,0,unknown,0
Middle Android Developer,Gdańsk,PL,mobile,remote,mid,2022-04-21T15:35:00.000Z,true,true,True,220,0.0,false,0,0,unknown,true,13939.8,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Android,3,unknown,0,unknown,0
Senior iOS Developer,Wrocław,PL,mobile,remote,senior,2022-04-27T07:13:00.000Z,true,true,True,220,0.0,false,0,0,unknown,true,18586.4,30202.900000000005,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,iOS,4,unknown,0,unknown,0
Middle iOS Developer,Wrocław,PL,mobile,remote,mid,2022-04-27T07:13:00.000Z,true,true,True,220,0.0,false,0,0,unknown,true,13939.8,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,iOS,3,unknown,0,unknown,0
Remote Python Developer ❤️NFTs,Warszawa,PL,python,remote,mid,2022-04-26T10:00:21.809Z,false,true,False,5,0.0,false,0,0,unknown,true,12545.820000000005,19515.72,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Databases,3,Django,3,Python,3
IT System Administrator (Fully Remote),London,GB,devops,remote,mid,2022-10-26T12:00:00.000Z,true,true,True,60.0,0.0,false,0,0,unknown,true,14275.499999999998,21889.1,eur,false,0,0,unknown,false,0,0,unknown,0.21015025743406532,PHP,1,unknown,0,unknown,0
Data Migration Specialist,Gdańsk,PL,data,remote,mid,2022-10-02T14:00:10.511Z,true,true,True,60.0,0.0,false,0,0,unknown,true,14544.9,29089.8,eur,false,0,0,unknown,false,0,0,unknown,0.20625786358104906,Migration Tools,4,unknown,0,unknown,0
Data Migration Specialist ,Warszawa,PL,data,remote,mid,2022-04-27T10:20:00.000Z,true,true,True,60.0,0.0,true,11616.500000000002,20909.700000000004,eur,true,11616.500000000002,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,Data,3,Java,3,Automated Testing,3
Quality Engineer ,Warszawa,PL,testing,remote,mid,2022-04-27T09:57:00.000Z,true,true,True,60.0,0.0,true,10454.850000000002,20909.700000000004,eur,true,11616.500000000002,23233.000000000004,eur,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,ReQtest,3,Automated Testing,3,Manual Testing,3
